,ID,Class,Order,Family,Genus,Scientific_name,Common_name,IUCN_status,Year,Month,Day
1815,1815,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1816,1816,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1817,1817,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1818,1818,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1819,1819,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1820,1820,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1821,1821,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1822,1822,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1823,1823,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1824,1824,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1825,1825,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1826,1826,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1827,1827,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1828,1828,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1829,1829,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1830,1830,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1831,1831,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1832,1832,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1833,1833,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1834,1834,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1835,1835,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1836,1836,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1837,1837,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1838,1838,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1839,1839,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1840,1840,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1841,1841,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1842,1842,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1843,1843,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1844,1844,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1845,1845,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1846,1846,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1847,1847,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1848,1848,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1849,1849,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1850,1850,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1851,1851,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1852,1852,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1853,1853,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1854,1854,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1855,1855,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1856,1856,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1857,1857,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1858,1858,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1859,1859,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1860,1860,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1861,1861,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1862,1862,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1863,1863,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1864,1864,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1865,1865,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,15
1866,1866,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1867,1867,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1868,1868,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1869,1869,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1870,1870,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1871,1871,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1872,1872,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1873,1873,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1874,1874,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1875,1875,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1876,1876,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1877,1877,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1878,1878,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1879,1879,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1880,1880,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1881,1881,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1882,1882,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,16
1883,1883,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1884,1884,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1885,1885,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1886,1886,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1887,1887,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1888,1888,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1889,1889,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1890,1890,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1891,1891,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1892,1892,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1893,1893,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1894,1894,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1895,1895,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1896,1896,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1897,1897,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1898,1898,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1899,1899,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1900,1900,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1901,1901,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1902,1902,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1903,1903,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1904,1904,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1905,1905,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1906,1906,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1907,1907,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1908,1908,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1909,1909,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1910,1910,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1911,1911,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1912,1912,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1913,1913,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1914,1914,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1915,1915,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1916,1916,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1917,1917,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1918,1918,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1919,1919,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1920,1920,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1921,1921,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1922,1922,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1923,1923,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1924,1924,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1925,1925,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1926,1926,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1927,1927,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1928,1928,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,21
1929,1929,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1930,1930,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1931,1931,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1932,1932,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1933,1933,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1934,1934,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1935,1935,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1936,1936,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1937,1937,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1938,1938,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1939,1939,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1940,1940,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1941,1941,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1942,1942,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1943,1943,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1944,1944,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,March,26
1945,1945,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,April,2
1946,1946,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,April,2
1947,1947,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,April,2
1948,1948,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,April,2
1949,1949,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,April,2
1950,1950,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,April,2
1951,1951,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,April,2
1952,1952,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,April,18
1953,1953,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,May,9
1954,1954,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,August,31
1955,1955,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,August,31
1956,1956,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,August,31
1957,1957,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,August,31
1958,1958,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,August,31
1959,1959,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,August,31
1960,1960,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,August,31
1961,1961,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,August,31
1962,1962,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,August,31
1963,1963,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,August,31
1964,1964,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,August,31
1965,1965,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,August,31
1966,1966,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,August,31
1967,1967,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,1
1968,1968,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,1
1969,1969,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,1
1970,1970,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,1
1971,1971,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,1
1972,1972,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,1
1973,1973,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,1
1974,1974,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,1
1975,1975,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,2
1976,1976,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,20
1977,1977,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,20
1978,1978,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,20
1979,1979,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,28
1980,1980,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,28
1981,1981,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,28
1982,1982,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,28
1983,1983,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,September,28
1984,1984,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
1985,1985,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
1986,1986,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
1987,1987,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
1988,1988,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
1989,1989,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
1990,1990,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
1991,1991,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
1992,1992,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
1993,1993,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
1994,1994,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
1995,1995,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
1996,1996,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
1997,1997,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
1998,1998,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
1999,1999,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
2000,2000,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
2001,2001,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
2002,2002,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
2003,2003,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
2004,2004,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
2005,2005,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
2006,2006,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
2007,2007,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
2008,2008,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
2009,2009,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,14
2010,2010,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,30
2011,2011,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,30
2012,2012,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,30
2013,2013,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,30
2014,2014,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,30
2015,2015,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,30
2016,2016,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,30
2017,2017,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,30
2018,2018,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,30
2019,2019,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,30
2020,2020,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,30
2021,2021,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,30
2022,2022,Reptilia,Squamata,Dipsadidae,Helicops,Helicops infrataeniatus,Water Snake,NE,2002,October,30
